,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,country_id,year_id
7113,0.0,0.0,0.0,3.668,206,54
7114,0.0,0.0,0.0,3.091,206,55
7115,0.0,0.0,0.0,3.45,206,56
7116,0.031,0.0,0.0,3.739,206,57
7117,0.07,0.0,0.0,3.834,206,1
7118,0.072,0.0,0.0,3.796,206,2
7119,0.102,0.0,0.0,3.313,206,3
7120,0.122,0.0,0.0,2.957,206,4
7121,0.121,0.0,0.0,4.095,206,5
7122,0.11,0.0,0.0,3.461,206,6
7123,0.099,0.0,0.0,3.591,206,7
7124,0.104,0.0,0.0,3.266,206,8
7125,0.291,0.001,0.0,4.018,206,9
7126,0.193,0.004,0.0,4.715,206,10
7127,0.221,0.013,0.0,4.518,206,11
7128,0.252,0.066,0.0,3.562,206,12
7129,0.267,0.163,0.0,3.899,206,13
7130,0.261,0.215,0.004,4.629,206,14
7131,0.259,0.257,0.004,6.092,206,15
7132,0.267,0.274,0.006,3.808,206,16
7133,0.283,0.267,0.006016438,4.503,206,17
7134,0.293889,0.283867,0.005716,3.868345,206,18
7135,0.272717,0.254961,0.006021,4.70432,206,19
7136,0.256212,0.303039,0.00615,4.479396,206,20
7137,0.277377,0.368196,0.006251,4.93406,206,21
7138,0.29847902,0.302205,0.005535,4.706957,206,22
7139,0.0,0.0,0.0,0.0,206,58
7140,0.0,0.0,0.0,0.0,207,1
7141,0.0,0.0,0.0,0.0,207,2
7142,0.0,0.0,0.0,0.0,207,3
7143,0.0,0.0,0.0,0.0,207,4
7144,0.0,0.0,0.0,0.0,207,5
7145,0.0,0.0,0.0,0.0,207,6
7146,0.0,0.0,0.0,0.0,207,7
7147,0.0,0.0,0.0,0.0,207,8
7148,0.0,0.0,0.0,0.0,207,9
7149,0.0,0.0,0.0,0.0,207,10
7150,0.0,0.0,0.0,0.0,207,11
7151,0.0,0.0,0.0,0.0,207,12
7152,0.0,0.0,0.0,0.0,207,13
7153,0.0,0.0,0.0,0.0,207,14
7154,0.0,0.0,0.0,0.0,207,15
7155,0.0,0.0,0.0,0.0,207,16
7156,0.0,0.0,0.0,0.0,207,17
7157,0.0,0.0,0.0,0.0,207,18
7158,0.0,0.0,0.0,0.0,207,19
7159,0.0,0.0,0.0,0.0,207,20
7160,0.0,0.0,0.0,0.0,207,21
7161,0.0,0.0,0.0,0.0,207,22
7162,0.0,0.0,0.0,0.0,208,1
7163,0.0,0.0,0.0,0.0,208,2
7164,0.0,0.0,0.0,0.0,208,3
7165,0.0,0.0,0.0,0.0,208,4
7166,0.0,0.0,0.0,0.0,208,5
7167,0.0,0.0,0.0,0.0,208,6
7168,0.0,0.0,0.0,0.0,208,7
7169,0.0,0.0,0.0,0.0,208,8
7170,0.0,0.0,0.0,0.0,208,9
7171,0.0,0.0,0.0,0.0,208,10
7172,0.0,0.0,0.0,0.0,208,11
7173,0.0,0.0,0.0,0.0,208,12
7174,0.0,0.0,0.0,0.0,208,13
7175,0.0,0.0,0.0,0.0,208,14
7176,0.0,0.0,0.0,0.0,208,15
7177,0.0,0.0,0.0,0.0,208,16
7178,0.0,0.0,0.0,0.0,208,17
7179,0.0,0.0,0.0,0.0,208,18
7180,0.0,0.0,0.0,0.0,208,19
7181,0.0,0.0,0.0,0.0,208,20
7182,0.0,0.0,0.0,0.0,208,21
7183,0.0,0.0,0.0,0.0,208,22
7184,0.0,0.0,0.0,0.037,209,23
7185,0.0,0.0,0.0,0.036,209,24
7186,0.0,0.0,0.0,0.026,209,25
7187,0.0,0.0,0.0,0.024,209,26
7188,0.0,0.0,0.0,0.021,209,27
7189,0.0,0.0,0.0,0.025,209,28
7190,0.0,0.0,0.0,0.112,209,29
7191,0.0,0.0,0.0,0.834,209,30
7192,0.0,0.0,0.0,0.985,209,31
7193,0.0,0.0,0.0,1.132,209,32
7194,0.0,0.0,0.0,1.12,209,33
7195,0.0,0.0,0.0,1.876,209,34
7196,0.0,0.0,0.0,1.944,209,35
7197,0.0,0.0,0.0,1.907,209,36
7198,0.0,0.0,0.0,1.144,209,37
7199,0.0,0.0,0.0,0.992,209,38
7200,0.0,0.0,0.0,1.653,209,39
7201,0.0,0.0,0.0,1.016,209,40
7202,0.0,0.0,0.0,0.595,209,41
7203,0.0,0.0,0.0,0.56,209,42
7204,0.0,0.0,0.0,0.624,209,43
7205,0.0,0.0,0.0,1.623,209,44
7206,0.0,0.0,0.0,1.617,209,45
7207,0.0,0.0,0.0,3.162,209,46
7208,0.0,0.0,0.0,2.759,209,47
7209,0.0,0.0,0.0,1.01,209,48
7210,0.0,0.0,0.0,1.98,209,49
7211,0.0,0.0,0.0,0.75200003,209,50
7212,0.0,0.0,0.0,0.14600004,209,51
7213,0.0,0.0,0.0,1.0739999,209,52
7214,0.0,0.0,0.0,0.529,209,53
7215,0.06,0.0,0.0,1.3189999,209,54
7216,0.146,0.0,0.0,2.092,209,55
7217,0.231,0.0,0.0,1.595,209,56
7218,0.197,0.0,0.0,0.7259999,209,57
7219,0.4775,0.0093,0.0,1.1009998,209,1
7220,0.4231,0.0108,0.0,1.721,209,2
7221,0.4603,0.0124,0.0,2.084,209,3
7222,0.4084,0.0139,0.006,0.82741207,209,4
7223,0.3819,0.0155,0.012,0.949939,209,5
7224,0.4253,0.017,0.012,1.3319402,209,6
7225,0.4055,0.0186,0.012,2.8976197,209,7
7226,0.4305,0.0201,0.012,2.86562,209,8
7227,0.4561,0.0217,0.021,1.2596198,209,9
7228,0.4491,0.0233,0.03,1.4516199,209,10
7229,0.3963,0.0276,0.034,1.1428998,209,11
7230,0.412,0.0803,0.037,3.0638242,209,12
7231,0.4226,0.086,0.037,1.0185099,209,13
7232,0.4777,0.243,0.037,1.1039158,209,14
7233,0.364211,1.074961,1.066,1.7950599,209,15
7234,0.316528,2.399424,3.071,0.59061617,209,16
7235,0.331492,3.340541,4.209,1.0265151,209,17
7236,0.386364,5.057583,5.86696,1.9617273,209,18
7237,0.431334,6.203429,6.416343,1.1697576,209,19
7238,0.431334,6.771429,6.680313,0.97396034,209,20
7239,0.43251574,8.291375,6.9903393,0.6949495,209,21
7240,0.431334,7.8980756,8.188991,1.4010102,209,22
7241,0.0,0.0,0.0,39.581554,210,23
7242,0.0,0.0,0.0,44.095222,210,24
7243,0.0,0.0,0.0,46.652615,210,25
7244,0.0,0.0,0.0,49.550686,210,26
7245,0.0,0.0,0.0,53.435425,210,27
7246,0.57093334,0.0,0.0,62.88049,210,28
7247,1.041386,0.0,0.0,69.82073,210,29
7248,1.1355976,0.0,0.0,79.28879,210,30
7249,1.1527706,0.0,0.0,89.51795,210,31
7250,1.224155,0.0,0.0,103.09859,210,32
7251,1.5001678,0.0,0.0,112.39167,210,33
7252,1.5173004,0.0,0.0,125.337105,210,34
7253,1.7688487,0.0,0.0,139.3818,210,35
7254,1.9639169,0.0,0.0,153.06062,210,36
7255,2.4230032,0.0,0.0,173.54976,210,37
7256,2.405526,0.0,0.0,194.83237,210,38
7257,2.447641,0.0,0.0,196.83522,210,39
7258,2.9034476,0.0,0.0,213.39456,210,40
7259,3.8014305,0.0,0.0,229.53732,210,41
7260,3.6446674,0.0,0.0,253.0052,210,42
7261,3.913132,0.0,0.0,273.90704,210,43
7262,4.114923,0.0,0.0,294.62888,210,44
7263,4.4566836,0.0,0.0,314.6132,210,45
7264,4.306745,0.0,0.0,326.4447,210,46
7265,4.344164,0.0,0.0,334.9196,210,47
7266,5.476084,0.0,0.0,347.90448,210,48
7267,5.6775155,0.0,0.0,372.47708,210,49
7268,7.399189,0.0,0.0,380.07532,210,50
7269,7.461511,0.0,0.0,409.5474,210,51
7270,7.95607,0.0,0.0,435.20416,210,52
7271,8.332388,0.0,0.0,451.17224,210,53
7272,9.46631,0.0,0.012018,467.52686,210,54
7273,10.053499,0.0,0.019192,494.85226,210,55
7274,9.659916,1.7e-05,0.038041,506.04062,210,56
7275,10.818792,2.6e-05,0.037381,504.71646,210,57
7276,10.397832,0.001886714,0.0375865,533.39667,210,1
7277,11.826205,0.00272745,0.0934895,501.1439,210,2
7278,13.354625,0.0047139497,0.1436335,525.70337,210,3
7279,15.298442,0.0064944997,0.1481825,548.27344,210,4
7280,16.129347,0.008046227,0.1926645,565.95306,210,5
7281,17.374043,0.00965055,0.22332816,599.45654,210,6
7282,18.477768,0.000141375,0.3788499,626.76105,210,7
7283,23.224754,0.00016436199,0.79250646,649.15607,210,8
7284,26.765406,0.000268987,1.333387,652.381,210,9
7285,30.258827,0.000212962,1.4632772,670.5966,210,10
7286,40.12085,0.011397613,2.6456776,670.6312,210,11
7287,42.041508,0.040161423,3.232329,712.2574,210,12
7288,47.187233,0.1288055,6.006006,697.6344,210,13
7289,53.801617,0.2791036,7.9287286,675.41724,210,14
7290,59.220776,0.77040964,15.537109,655.9056,210,15
7291,62.88767,1.82433,27.252172,639.3747,210,16
7292,64.83844,3.1555464,40.821438,654.4233,210,17
7293,67.54168,5.462773,51.697186,671.28326,210,18
7294,71.01971,10.1510515,59.995216,680.74896,210,19
7295,72.40747,15.5739,72.59349,669.1877,210,20
7296,76.69768,21.580185,79.59487,662.5346,210,21
7297,72.658905,31.772686,101.82825,628.21277,210,22
7298,0.0,0.0,0.0,0.710427,211,23
7299,0.0,0.0,0.0,0.985322,211,24
7300,0.0,0.0,0.0,0.953171,211,25
7301,0.0,0.0,0.0,0.929483,211,26
7302,0.0,0.0,0.0,1.428512,211,27
7303,0.0,0.0,0.0,1.220684,211,28
7304,0.0,0.0,0.0,1.319976,211,29
7305,0.0,0.0,0.0,1.368076,211,30
7306,0.0,0.0,0.0,1.284465,211,31
7307,0.0,0.0,0.0,1.905858,211,32
7308,0.0,0.0,0.0,1.682809,211,33
7309,0.0,0.0,0.0,1.788661,211,34
7310,0.0,0.0,0.0,1.392729,211,35
7311,0.0,0.0,0.0,1.807524,211,36
7312,0.0,0.0,0.0,2.296168,211,37
7313,0.0,0.0,0.0,1.920375,211,38
7314,0.0,0.0,0.0,2.597707,211,39
7315,0.0,0.0,0.0,1.715362,211,40
7316,0.0,0.0,0.0,2.294191,211,41
7317,0.0,0.0,0.0,1.998143,211,42
7318,0.0,0.0,0.0,3.184966,211,43
7319,0.0,0.0,0.0,3.10988,211,44
7320,0.0,0.0,0.0,3.965371,211,45
7321,0.0,0.0,0.0,1.987232,211,46
7322,0.0,0.0,0.0,2.963969,211,47
7323,0.0,0.001,0.0,4.683946,211,48
7324,0.0,0.001,0.0,3.486046,211,49
7325,0.0,0.002,0.0,3.097448,211,50
7326,0.0,0.002,0.001,4.227549,211,51
7327,0.0,0.002,0.001,2.346092,211,52
7328,0.25,0.002,0.0,2.759923,211,53
7329,0.403,0.003,0.0,2.424357,211,54
7330,0.078,0.003,0.001,2.813992,211,55
7331,0.058,0.004,0.002,4.279418,211,56
7332,0.087,0.004572,0.005839,4.15926,211,57
7333,0.079,0.005284,0.016685,4.009553,211,1
7334,0.088,0.006184,0.01259,2.329939,211,2
7335,0.179,0.007044,0.014881,3.2327778,211,3
7336,0.188,0.007752,0.024865,4.8855767,211,4
7337,0.2928692,0.009872,0.047442,4.311079,211,5
7338,0.25981373,0.014399,0.129888,3.6732996,211,6
7339,0.24129018,0.031022,0.238911,3.4675376,211,7
7340,0.38390425,0.071279,0.375641,3.6316493,211,8
7341,0.6530758,0.284315,0.436034,3.0701118,211,9
7342,0.5390645,0.566191,0.685353,2.8131711,211,10
7343,2.8877256,0.773382,0.81695,3.6819692,211,11
7344,5.806806,0.922697,0.862884,4.597667,211,12
7345,6.5782027,1.126906,0.91276,3.9690382,211,13
7346,7.344154,1.667325,1.148179,4.2892675,211,14
7347,10.856149,2.693985,1.145557,2.7514188,211,15
7348,11.745787,4.229723,1.342439,2.1457193,211,16
7349,11.736701,5.515817,1.6831422,2.8462753,211,17
7350,14.238496,7.737852,2.1690142,2.8088205,211,18
7351,14.556831,10.154964,2.464879,3.359418,211,19
7352,13.684058,14.16304,2.679158,2.788679,211,20
7353,8.608856,19.297853,3.149798,3.8772297,211,21
7354,15.214928,21.81574,3.166891,3.055118,211,22
7355,0.0,0.0,0.0,0.0,212,13
7356,0.0,0.0,0.0,0.0,212,14
7357,0.0,0.0,0.0,0.0,212,15
7358,0.0,0.0,0.0,0.0,212,16
7359,0.0,0.0,0.0,0.0,212,17
7360,0.0,0.0,0.0,0.0,212,18
7361,0.0,0.0,0.0,0.0,212,19
7362,0.0,0.0,0.0,0.0,212,20
7363,0.0,0.0,0.0,0.0,212,21
7364,0.0,0.0,0.0,0.0,212,22
7365,0.0,0.0,0.0,41.302555,213,23
7366,0.0,0.0,0.0,46.001225,213,24
7367,0.0,0.0,0.0,48.660614,213,25
7368,0.0,0.0,0.0,51.74669,213,26
7369,0.0,0.0,0.0,55.852425,213,27
7370,0.57093334,0.0,0.0,65.64019,213,28
7371,2.1533859,0.0,0.0,73.067635,213,29
7372,2.1425977,0.0,0.0,82.69269,213,30
7373,2.2767706,0.0,0.0,93.00975,213,31
7374,2.3891551,0.0,0.0,106.86309,213,32
7375,2.873168,0.0,0.0,115.91616,213,33
7376,3.3633003,0.0,0.0,129.42441,213,34
7377,3.6838486,0.0,0.0,143.1242,213,35
7378,4.0839167,0.0,0.0,158.18752,213,36
7379,4.383003,0.0,0.0,179.78596,213,37
7380,4.405631,0.0,0.0,201.44287,213,38
7381,4.883746,0.0,0.0,204.44443,213,39
7382,5.525553,0.0,0.0,220.19386,213,40
7383,6.358536,0.0,0.0,237.10901,213,41
7384,6.1837726,0.0,0.0,261.6087,213,42
7385,6.076122,0.0,0.0,283.50836,213,43
7386,6.2676725,0.0,0.0,306.0074,213,44
7387,6.7021995,0.0,0.0,326.53015,213,45
7388,6.639707,0.0,0.0,339.224,213,46
7389,6.9310308,0.0,0.0,347.35876,213,47
7390,8.331682,0.0,0.0,360.80304,213,48
7391,8.405421,0.0,0.0,385.09637,213,49
7392,10.720842,0.0,0.0,392.17712,213,50
7393,10.275521,0.0,0.001717172,423.27594,213,51
7394,10.812127,0.0,0.007777778,447.75687,213,52
7395,11.071227,0.0,0.007777778,463.73962,213,53
7396,12.450906,0.0,0.041973986,482.2211,213,54
7397,13.107331,0.0,0.102926,508.80804,213,55
7398,12.338713,1.7e-05,0.11137238,520.6617,213,56
7399,14.474613,0.00012701,0.14847192,522.1518,213,57
7400,14.565456,0.002137752,0.2521153,550.3128,213,1
7401,16.18441,0.003686489,0.32099152,516.229,213,2
7402,17.89747,0.006018989,0.45886725,541.89276,213,3
7403,19.829304,0.008332461,0.44309795,565.5637,213,4
7404,20.932888,0.010676187,0.543415,584.2788,213,5
7405,22.180126,0.017902069,0.53230166,619.2262,213,6
7406,23.593657,0.008199329,0.77378976,647.2634,213,7
7407,28.834093,0.010825127,1.1614605,669.4346,213,8
7408,32.623924,0.014856545,1.6704338,674.5294,213,9
7409,36.51271,0.02445529,2.0779278,691.6426,213,10
7410,46.770008,0.061446644,3.44859,693.9942,213,11
7411,48.80147,0.13130102,4.3245354,735.3775,213,12
7412,54.824295,0.3363587,7.6674623,722.4512,213,13
7413,62.14274,0.5303269,10.202307,699.7518,213,14
7414,67.83141,1.1055206,18.627209,679.2193,213,15
7415,71.73237,2.8484855,31.47792,663.2283,213,16
7416,74.42276,4.863545,45.206425,679.2236,213,17
7417,76.86468,7.610518,56.158222,701.21436,213,18
7418,80.97644,12.761959,65.84216,710.1324,213,19
7419,83.72203,19.094137,78.80956,692.4041,213,20
7420,87.61103,25.988012,85.4542,691.24615,213,21
7421,83.95458,37.186905,108.20039,660.0726,213,22
7422,0.0,0.0,0.0,19.687,214,23
7423,0.0,0.0,0.0,27.258,214,24
7424,0.0,0.0,0.0,22.657,214,25
7425,0.0,0.0,0.0,24.388,214,26
7426,0.0,0.0,0.0,30.603,214,27
7427,0.047,0.0,0.0,27.772,214,28
7428,0.052,0.0,0.0,31.816,214,29
7429,0.061,0.0,0.0,35.469,214,30
7430,0.056,0.0,0.0,28.912,214,31
7431,0.051,0.0,0.0,30.568,214,32
7432,0.113,0.0,0.0,26.065,214,33
7433,0.187,0.0,0.0,20.932,214,34
7434,0.309,0.0,0.0,39.628,214,35
7435,0.316,0.0,0.0,40.251,214,36
7436,0.251,0.0,0.0,46.397,214,37
7437,0.362,0.0,0.0,29.55,214,38
7438,0.424,0.0,0.0,21.942,214,39
7439,0.487,0.0,0.0,26.331,214,40
7440,0.56,0.0,0.0,27.047,214,41
7441,0.55,0.0,0.0,31.484,214,42
7442,0.611,0.0,0.0,31.287,214,43
7443,0.538,0.0,0.0,26.494,214,44
7444,0.563,0.0,0.0,27.383,214,45
7445,0.673,0.0,0.0,35.246,214,46
7446,0.578,0.006060606,0.013,19.349,214,47
7447,0.542,0.006,0.014,25.414,214,48
7448,0.542,0.007,0.015,27.282,214,49
7449,0.575,0.008,0.103,18.92,214,50
7450,0.579,0.009,0.116,24.377,214,51
7451,0.639,0.01,0.175,28.18,214,52
7452,1.011,0.015,0.27,23.112,214,53
7453,1.083,0.012,0.364,39.802,214,54
7454,1.463,0.013,0.742,34.778,214,55
7455,1.531,0.015,1.352,34.005,214,56
7456,1.724,0.017,2.744,22.863,214,57
7457,1.493,0.018,4.727,29.57,214,1
7458,1.631,0.024,6.759,41.027,214,2
7459,2.586,0.03,9.342,22.92,214,3
7460,3.184,0.041,12.075,41.054,214,4
7461,3.33,0.056,15.7,31.676,214,5
7462,2.653,0.041,21.176,17.872,214,6
7463,2.774,0.119,23.297,25.89,214,7
7464,2.898,0.508,27.568,27.233,214,8
7465,3.255,2.578,32.946,23.532,214,9
7466,3.4088092,6.0669346,37.8869,26.352478,214,10
7467,3.817644,7.064429,43.68136,42.035698,214,11
7468,4.515,8.679536,42.433,30.596,214,12
7469,4.9770093,11.965909,49.472,20.545,214,13
7470,5.290421,13.110889,55.767128,36.7799,214,14
7471,5.414057,13.673027,52.013,39.169,214,15
7472,5.7641673,13.85843,49.325,28.14,214,16
7473,5.6646805,13.641701,48.914,36.38557,214,17
7474,6.078,14.320671,49.127,18.322,214,18
7475,6.175547,12.744,50.896,34.334,214,19
7476,5.637065,15.108287,53.08907,22.486076,214,20
7477,6.137239,20.667141,56.443676,30.506727,214,21
7478,6.615242,26.806072,62.353806,29.566423,214,22
7479,0.0,0.0,0.0,0.0,214,58
7480,0.0,0.0,0.0,0.365,215,23
7481,0.0,0.0,0.0,0.399,215,24
7482,0.0,0.0,0.0,0.41,215,25
7483,0.0,0.0,0.0,0.474,215,26
7484,0.0,0.0,0.0,0.549,215,27
7485,0.0,0.0,0.0,0.7403,215,28
7486,0.0,0.0,0.0,0.8255,215,29
7487,0.0,0.0,0.0,0.8471,215,30
7488,0.0,0.0,0.0,0.6957,215,31
7489,0.0,0.0,0.0,0.9976,215,32
7490,0.0,0.0,0.0,1.0766,215,33
7491,0.0,0.0,0.0,1.1095,215,34
7492,0.0,0.0,0.0,1.2139,215,35
7493,0.0,0.0,0.0,1.3663,215,36
7494,0.0,0.0,0.0,1.4618,215,37
7495,0.0,0.0,0.0,1.4801,215,38
7496,0.0,0.0,0.0,1.5716,215,39
7497,0.0,0.0,0.0,1.6076,215,40
7498,0.0,0.0,0.0,1.2172,215,41
7499,0.0,0.0,0.0,2.0922,215,42
7500,0.0,0.0,0.0,2.3956,215,43
7501,0.0,0.0,0.0,2.6451,215,44
7502,0.0,0.0,0.0,2.177,215,45
7503,0.0,0.0,0.0,2.5967,215,46
7504,0.0,0.0,0.0,2.8012,215,47
7505,0.0,0.0,0.0,3.1448,215,48
7506,0.0,0.0,0.0,3.1166,215,49
7507,0.0,0.0,0.0,2.8999,215,50
7508,0.0,0.0,0.0,3.796,215,51
7509,0.0,0.0,0.0,4.0891,215,52
7510,0.0,0.0,0.0,4.5141,215,53
7511,0.0,0.0,0.0,3.2519,215,54
7512,0.0,0.0,0.0,3.44727,215,55
7513,0.0,0.0,0.0,3.91495,215,56
7514,0.0,0.0,0.0035,4.1774936,215,57
7515,0.0,0.000432,0.0034,3.2042077,215,1
7516,0.0,0.000903096,0.0035,3.1178436,215,2
7517,0.0,0.001501112,0.003605747,2.7004118,215,3
7518,0.0,0.002403992,0.003405747,3.3187416,215,4
7519,0.00012,0.003539072,0.002705747,2.9692228,215,5
7520,0.00228,0.004615336,0.002405747,3.4595318,215,6
7521,0.00178,0.00538678,0.002305747,4.643377,215,7
7522,0.0011,0.00597646,0.002305747,3.956473,215,8
7523,0.00572,0.006375132,0.003241747,4.139193,215,9
7524,0.02301,0.006787804,0.003501447,3.8911111,215,10
7525,0.03251,0.007195476,0.053161446,5.6445594,215,11
7526,0.031626,0.008714148,0.091620445,4.583892,215,12
7527,0.022173,0.01000782,0.14680775,3.3021636,215,13
7528,0.026389,0.01438312,0.23458175,6.9292426,215,14
7529,0.041393,0.02808402,0.27245376,4.5626483,215,15
7530,0.05731,0.04872,0.34321,5.97989,215,16
7531,0.07196,0.08297,0.34487,4.23154,215,17
7532,0.067,0.22461,0.36681,4.03136,215,18
7533,0.0871,0.32131,0.32631,6.41146,215,19
7534,0.1175,0.5004,0.3482,4.8119,215,20
7535,0.11782192,0.65202206,0.48655945,4.9956613,215,21
7536,0.12831242,0.7612115,0.68447256,7.085865,215,22
7537,0.0,0.0,0.0,0.0,216,1
7538,0.0,0.0,0.0,0.0,216,2
7539,0.0,0.0,0.0,0.0,216,3
7540,0.0,0.0,0.0,0.0,216,4
7541,0.0,0.0,0.0,0.0,216,5
7542,0.0,0.0,0.0,0.0,216,6
7543,0.0,0.0,0.0,0.0,216,7
7544,0.0,0.0,0.0,0.0,216,8
7545,0.0,0.0,0.0,0.0,216,9
7546,0.0,0.0,0.0,0.0,216,10
7547,0.0,0.0,0.0,0.0,216,11
7548,0.0,0.0,0.0,0.0,216,12
7549,0.0,0.0,0.0,0.0,216,13
7550,0.0,0.0,0.0,0.0,216,14
7551,0.0,0.0,0.0,0.0,216,15
7552,0.0,0.0,0.0,0.0,216,16
7553,0.0,0.0,0.0,0.0,216,17
7554,0.0,0.0,0.0,0.0,216,18
7555,0.0,0.0,0.0,0.0,216,19
7556,0.0,0.0,0.0,0.0,216,20
7557,0.0,0.0,0.0,0.0,216,21
7558,0.0,0.0,0.0,0.0,216,22
7559,0.0,0.0,0.0,0.0,217,1
7560,0.0,0.0,0.0,0.0,217,2
7561,0.0,0.0,0.0,0.0,217,3
7562,0.0,0.0,0.0,0.0,217,4
7563,0.0,0.0,0.0,0.0,217,5
7564,0.0,0.0,0.0,0.0,217,6
7565,0.0,0.0,0.0,0.0,217,7
7566,0.0,0.0,0.0,0.0,217,8
7567,0.0,0.0,0.0,0.0,217,9
7568,0.0,0.0,0.0,0.0,217,10
7569,0.0,0.0,0.0,0.0,217,11
7570,0.0,0.0,0.0,0.0,217,12
7571,0.0,0.0,0.0,0.0,217,13
7572,0.0,0.0,0.0,0.0,217,14
7573,0.0,0.0,0.0,0.0,217,15
7574,0.0,0.0,0.0,0.0,217,16
7575,0.0,0.0,0.0,0.0,217,17
7576,0.0,0.0,0.0,0.0,217,18
7577,0.0,0.0,0.0,0.0,217,19
7578,0.0,0.0,0.0,0.0,217,20
7579,0.0,0.0,0.0,0.0,217,21
7580,0.0,0.0,0.0,0.0,217,22
7581,0.0,0.0,0.0,46.423,218,23
7582,0.0,0.0,0.0,45.489,218,24
7583,0.0,0.0,0.0,49.286,218,25
7584,0.0,0.0,0.0,48.739,218,26
7585,0.0,0.0,0.0,41.83,218,27
7586,0.13,0.0,0.0,41.489,218,28
7587,0.16,0.0,0.0,52.012,218,29
7588,0.226,0.0,0.0,53.743,218,30
7589,0.399,0.0,0.0,59.872,218,31
7590,0.357,0.0,0.0,57.265,218,32
7591,0.31,0.0,0.0,57.648,218,33
7592,0.354,0.0,0.0,54.832,218,34
7593,0.36,0.0,0.0,53.495,218,35
7594,0.276,0.0,0.0,57.753,218,36
7595,0.347,0.0,0.0,61.08,218,37
7596,0.721,0.0,0.0,58.868,218,38
7597,0.921,0.0,0.0,59.753,218,39
7598,1.002,0.0,0.0,55.066,218,40
7599,1.447,0.0,0.003,63.544,218,41
7600,1.848,0.0,0.005,67.906,218,42
7601,1.802,0.0,0.006,70.988,218,43
7602,1.98,0.0,0.006,60.933,218,44
7603,1.959,0.0,0.006,71.854,218,45
7604,2.041,0.0,0.005,69.883,218,46
7605,2.189,0.0,0.005,71.75,218,47
7606,1.943,0.0,0.006,72.509,218,48
7607,1.86,0.0,0.013,63.249,218,49
7608,2.01,0.0,0.031,74.364,218,50
7609,2.171,0.001,0.052,74.647,218,51
7610,2.229,0.001,0.075,59.097,218,52
7611,2.354,0.001,0.105,68.096,218,53
7612,2.118,0.001,0.144,51.74,218,54
7613,2.773,0.001,0.203,69.056,218,55
7614,2.78,0.001,0.308,74.743,218,56
7615,2.697,0.001,0.358,71.691,218,57
7616,4.098,0.001,0.457,78.584,218,1
7617,3.777,0.002,0.482,79.061,218,2
7618,4.175,0.002,0.608,66.358,218,3
7619,4.51,0.002,0.679,53.54,218,4
7620,7.201,0.002,0.85,60.588,218,5
7621,7.491,0.002,0.949,72.692,218,6
7622,8.359,0.002,0.987,61.638,218,7
7623,9.836,0.003,1.43,66.163,218,8
7624,10.337,0.004,1.996,68.997,218,9
7625,11.46,0.007,2.485,65.414,218,10
7626,12.192,0.009,3.502,66.398,218,11
7627,11.536,0.013,6.078,67.064,218,12
7628,12.194,0.019,7.165,78.939,218,13
7629,11.45,0.035,9.842,61.361,218,14
7630,10.696,0.047,11.234,63.763,218,15
7631,10.765,0.097,16.268,75.312,218,16
7632,11.488078,0.143,15.479,62.018,218,17
7633,12.076,0.23,17.609,64.964,218,18
7634,11.913,0.391,16.623,62.05,218,19
7635,13.036,0.663,19.847,65.207,218,20
7636,11.177,1.035,27.526,72.141,218,21
7637,13.329401,1.449,27.306503,71.458435,218,22
7638,0.0,0.0,0.0,0.0,218,58
7639,0.0,0.0,0.0,24.097282,219,23
7640,0.0,0.0,0.0,27.518608,219,24
7641,0.0,0.0,0.0,29.850212,219,25
7642,0.0,0.0,0.0,29.515339,219,26
7643,0.0,0.0,0.0,28.24513,219,27
7644,0.0,0.0,0.0,29.172628,219,28
7645,0.0,0.0,0.0,29.043726,219,29
7646,0.0,0.0,0.0,24.234034,219,30
7647,0.0,0.0,0.0,26.586607,219,31
7648,0.0,0.0,0.0,27.850393,219,32
7649,0.0,0.0,0.0,32.23579,219,33
7650,0.0,0.0,0.0,25.849403,219,34
7651,0.0,0.0,0.0,34.88988,219,35
7652,0.098,0.0,0.0,31.560526,219,36
7653,0.287,0.0,0.0,29.68438,219,37
7654,0.173,0.0,0.0,33.447933,219,38
7655,0.436,0.0,0.0,35.12508,219,39
7656,0.39,0.0,0.0,35.971413,219,40
7657,0.396,0.0,0.0,35.06285,219,41
7658,0.369,0.0,0.0,29.893864,219,42
7659,0.365,0.0,0.0,32.05207,219,43
7660,0.458,0.0,0.0,32.90528,219,44
7661,0.511,0.0,0.0,34.674698,219,45
7662,0.513,0.0,0.0,35.79507,219,46
7663,0.529,0.0,0.0,29.77493,219,47
7664,0.438,0.001,0.0,29.797848,219,48
7665,0.436,0.002,0.0,32.080162,219,49
7666,0.485,0.003,0.0,32.703655,219,50
7667,0.491,0.004,0.0,35.781193,219,51
7668,0.55,0.005,0.0,39.072556,219,52
7669,0.574,0.006,0.0,35.171566,219,53
7670,0.614,0.007,0.001,28.74798,219,54
7671,0.658,0.007,0.002,34.046455,219,55
7672,0.689,0.008,0.003,33.475414,219,56
7673,0.749,0.01,0.003,40.008263,219,57
7674,0.833,0.011,0.003,36.837334,219,1
7675,0.876,0.013,0.004,41.32288,219,2
7676,0.909,0.015,0.005,35.171818,219,3
7677,0.93,0.018,0.005,34.76713,219,4
7678,0.97,0.018,0.006,33.751717,219,5
