,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Other renewables including bioenergy (TWh),country_id,year_id
598,9.54,18.12,3.48,3.06,16,49
599,10.41,18.34,4.01,3.39,16,50
600,11.45,13.32,5.02,3.33,16,51
601,13.7,15.02,6.21,3.48,16,52
602,13.27,16.04,8.07,3.39,16,53
603,13.7,15.8,9.93,3.5,16,54
604,19.72,15.6,14.85,3.24,16,55
605,22.2,14.76,23.85,3.18,16,56
606,26.09,14.76,28.04,3.09,16,57
607,0.0,16.083,0.0,0.0,17,1
608,0.0,17.331,0.0,0.0,17,2
609,0.0,17.698,0.0,0.0,17,3
610,0.0,18.185,0.0,0.0,17,4
611,0.0,16.718,0.0,0.0,17,5
612,0.0,21.2897,0.0,0.0,17,6
613,0.0,16.8201,0.0,0.0,17,7
614,0.0,17.2876,0.0,0.0,17,8
615,0.0,19.2092,0.0,0.0,17,9
616,0.0,22.7122,0.0,0.0,17,10
617,0.0,23.7952,0.0,0.0,17,11
618,0.0,20.5656,0.0,0.0,17,12
619,0.0,24.9208,0.0,0.0,17,13
620,0.0,24.9408,0.0,0.0,17,14
621,0.0,28.0968,0.0,0.0,17,15
622,0.0,29.1099,0.0,0.0,17,16
623,0.0,30.8473,0.0,0.0,17,17
624,0.0,30.8963,0.0,0.0,17,18
625,0.0,30.6063,0.0,0.0,17,19
626,0.0,26.849564,0.0,0.0,17,20
627,0.0,30.775146,0.0,0.943327,17,21
628,0.0,30.903927,0.0,1.287501,17,22
629,0.0,35.387993,0.0,0.905816,17,23
630,0.0,35.30409,0.0,1.04696,17,24
631,0.0,35.08243,0.0,1.10445,17,25
632,0.0,31.51,0.0,1.13,17,26
633,0.0,31.44,0.0,1.21,17,27
634,0.0,34.85,0.0,1.31,17,28
635,0.0,36.71,0.0,1.34,17,29
636,0.0,35.71,0.0,1.19,17,30
637,0.0,37.07,0.0,1.84,17,31
638,0.0,34.22,0.0,1.57,17,32
639,0.02,36.11,0.0,1.69,17,33
640,0.05,37.16,0.0,1.82,17,34
641,0.05,40.7,0.0,1.6,17,35
642,0.07,41.84,0.0,1.53,17,36
643,0.1,40.46,0.01,1.67,17,37
644,0.14,40.23,0.01,1.52,17,38
645,0.37,33.21,0.01,1.65,17,39
646,0.93,36.76,0.02,1.91,17,40
647,1.33,37.1,0.02,2.43,17,41
648,1.75,35.66,0.02,3.23,17,42
649,2.04,37.05,0.02,4.06,17,43
650,2.01,38.33,0.03,4.16,17,44
651,1.95,40.9,0.05,4.28,17,45
652,2.06,38.36,0.09,4.48,17,46
653,1.94,34.24,0.17,4.56,17,47
654,2.46,43.85,0.34,4.68,17,48
655,3.15,42.02,0.63,4.7,17,49
656,3.85,41.01,0.79,4.55,17,50
657,4.84,37.16,0.94,4.65,17,51
658,5.23,39.97,1.1,4.78,17,52
659,6.57,38.29,1.27,4.92,17,53
660,6.03,37.64,1.46,4.93,17,54
661,7.45,40.83,1.7,4.66,17,55
662,6.79,42.0,2.04,4.59,17,56
663,6.74,38.75,2.78,4.48,17,57
664,6.93,36.07,2.73,3.62,17,58
665,0.0,1.658,0.0,0.0,18,26
666,0.0,1.7593,0.0,0.0,18,27
667,0.0,1.7473,0.0,0.0,18,28
668,0.0,2.426,0.0,0.0,18,29
669,0.0,1.83,0.0,0.0,18,30
670,0.0,1.556,0.0,0.0,18,31
671,0.0,1.537,0.0,0.0,18,32
672,0.0,1.712,0.0,0.0,18,33
673,0.0,1.951,0.0,0.0,18,34
674,0.0,1.506,0.0,0.0,18,35
675,0.0,1.52,0.0,0.0,18,36
676,0.0,1.29,0.0,0.0,18,37
677,0.0,2.0,0.0,0.0,18,38
678,0.0,2.44,0.0,0.0,18,39
679,0.0,2.73,0.0,0.0,18,40
680,0.0,2.98,0.0,0.0,18,41
681,0.0,2.49,0.0,0.0,18,42
682,0.0,2.34,0.0,0.0,18,43
683,0.0,2.21,0.0,0.0,18,44
684,0.0,2.29,0.0,0.0,18,45
685,0.0,3.41,0.0,0.0,18,46
686,0.0,2.65,0.0,0.0,18,47
687,0.0,1.8,0.0,0.0,18,48
688,0.0,1.47,0.0,0.0,18,49
689,0.0,1.29,0.0,0.0,18,50
690,0.0,1.62,0.0,0.0,18,51
691,0.02,1.94,0.04,0.0,18,52
692,0.02,1.73,0.04,0.0,18,53
693,0.08,1.75,0.04,0.0,18,54
694,0.1,1.55,0.04,0.0,18,55
695,0.1,1.07,0.05,0.0,18,56
696,0.09,1.28,0.05,0.0,18,57
697,0.0,1.3125618,0.0,0.0,18,21
698,0.0,0.8043308,0.0,0.0,18,22
699,0.0,0.8043308,0.0,0.0,18,23
700,0.0,0.6982652,0.0,0.0,18,24
701,0.0,0.6982652,0.0,0.0,18,25
702,0.0,0.0,0.0,0.0,19,36
703,0.0,0.0,0.0,0.0,19,37
704,0.0,0.0,0.0,0.0,19,38
705,0.0,0.0,0.0,0.0,19,39
706,0.0,0.0,0.0,0.0,19,40
707,0.0,0.0,0.0,0.0,19,41
708,0.0,0.0,0.0,0.0,19,42
709,0.0,0.0,0.0,0.0,19,43
710,0.0,0.0,0.0,0.0,19,44
711,0.0,0.0,0.0,0.0,19,45
712,0.0,0.0,0.0,0.0,19,46
713,0.0,0.0,0.0,0.0,19,47
714,0.0,0.0,0.0,0.0,19,48
715,0.0,0.0,0.0,0.0,19,49
716,0.0,0.0,0.0,0.0,19,50
717,0.0,0.0,0.0,0.0,19,51
718,0.0,0.0,0.0,0.0,19,52
719,0.0,0.0,0.0,0.0,19,53
720,0.0,0.0,0.0,0.0,19,54
721,0.0,0.0,0.0,0.0,19,55
722,0.0,0.0,0.0,0.0,19,56
723,0.0,0.0,0.0,0.0,19,57
724,0.0,0.0,0.0,0.0,20,36
725,0.0,0.0,0.0,0.0,20,37
726,0.0,0.0,0.0,0.0,20,38
727,0.0,0.0,0.0,0.0,20,39
728,0.0,0.0,0.0,0.0,20,40
729,0.0,0.0,0.0,0.0,20,41
730,0.0,0.0,0.0,0.0,20,42
731,0.0,0.0,0.0,0.0,20,43
732,0.0,0.0,0.0,0.0,20,44
733,0.0,0.0,0.0,0.0,20,45
734,0.0,0.0,0.0,0.0,20,46
735,0.0,0.0,0.0,0.0,20,47
736,0.0,0.0,0.0,0.0,20,48
737,0.0,0.0,0.0,0.0,20,49
738,0.0,0.0,0.01,0.0,20,50
739,0.0,0.0,0.01,0.0,20,51
740,0.0,0.0,0.01,0.0,20,52
741,0.0,0.0,0.01,0.0,20,53
742,0.0,0.0,0.01,0.0,20,54
743,0.0,0.0,0.01,0.0,20,55
744,0.0,0.0,0.01,0.0,20,56
745,0.0,0.0,0.01,0.0,20,57
746,0.0,0.175,0.0,0.0,21,7
747,0.0,0.175,0.0,0.0,21,8
748,0.0,0.331,0.0,0.0,21,9
749,0.0,0.243,0.0,0.0,21,10
750,0.0,0.436,0.0,0.0,21,11
751,0.0,0.494,0.0,0.0,21,12
752,0.0,0.437,0.0,0.0,21,13
753,0.0,0.506,0.0,0.0,21,14
754,0.0,0.587,0.0,0.0,21,15
755,0.0,0.583,0.0,0.0,21,16
756,0.0,0.625,0.0,0.0,21,17
757,0.0,0.523,0.0,0.0,21,18
758,0.0,0.662,0.0,0.0,21,19
759,0.0,0.897,0.0,0.0,21,20
760,0.0,0.739,0.0,0.0,21,21
761,0.0,0.45,0.0,0.0,21,22
762,0.0,0.517,0.0,0.0,21,23
763,0.0,0.675,0.0,0.0,21,24
764,0.0,0.92,0.0,0.0,21,25
765,0.0,0.884,0.0,0.0,21,26
766,0.0,0.838,0.0,0.0,21,27
767,0.0,0.796,0.0,0.0,21,28
768,0.0,0.608,0.0,0.0,21,29
769,0.0,0.847,0.0,0.0,21,30
770,0.0,0.372,0.0,0.0,21,31
771,0.0,0.739,0.0,0.0,21,32
772,0.0,0.719,0.0,0.0,21,33
773,0.0,0.865,0.0,0.0,21,34
774,0.0,0.833,0.0,0.0,21,35
775,0.0,0.94,0.0,0.0,21,36
776,0.0,0.98,0.0,0.0,21,37
777,0.0,1.05,0.0,0.0,21,38
778,0.0,1.12,0.0,0.0,21,39
779,0.0,1.21,0.0,0.0,21,40
780,0.0,1.28,0.0,0.0,21,41
781,0.0,1.38,0.01,0.0,21,42
782,0.0,0.74,0.02,0.0,21,43
783,0.0,0.94,0.02,0.0,21,44
784,0.0,0.44,0.03,0.0,21,45
785,0.0,0.76,0.07,0.01,21,46
786,0.0,0.92,0.06,0.01,21,47
787,0.0,0.82,0.09,0.02,21,48
788,0.0,0.94,0.13,0.02,21,49
789,0.0,0.62,0.16,0.03,21,50
790,0.01,0.59,0.2,0.03,21,51
791,0.01,1.01,0.22,0.03,21,52
792,0.01,1.03,0.25,0.03,21,53
793,0.01,1.08,0.28,0.03,21,54
794,0.01,0.77,0.33,0.03,21,55
795,0.01,0.88,0.39,0.03,21,56
796,0.01,0.88,0.47,0.03,21,57
797,0.0,0.0,0.0,0.0,22,36
798,0.0,0.0,0.0,0.0,22,37
799,0.0,0.0,0.0,0.0,22,38
800,0.0,0.0,0.0,0.0,22,39
801,0.0,0.0,0.0,0.0,22,40
802,0.0,0.0,0.0,0.0,22,41
803,0.0,0.0,0.0,0.0,22,42
804,0.0,0.0,0.0,0.0,22,43
805,0.0,0.0,0.0,0.0,22,44
806,0.0,0.0,0.0,0.0,22,45
807,0.0,0.0,0.0,0.0,22,46
808,0.0,0.0,0.0,0.0,22,47
809,0.0,0.0,0.0,0.0,22,48
810,0.0,0.0,0.0,0.0,22,49
811,0.0,0.0,0.01,0.0,22,50
812,0.0,0.0,0.01,0.0,22,51
813,0.0,0.0,0.02,0.0,22,52
814,0.0,0.0,0.03,0.0,22,53
815,0.0,0.0,0.03,0.0,22,54
816,0.0,0.0,0.04,0.0,22,55
817,0.0,0.0,0.07,0.0,22,56
818,0.0,0.0,0.08,0.0,22,57
819,0.0,0.02,0.0,0.0,23,26
820,0.0,0.018,0.0,0.0,23,27
821,0.0,0.017,0.0,0.0,23,28
822,0.0,0.019,0.0,0.0,23,29
823,0.0,0.019,0.0,0.0,23,30
824,0.0,0.02,0.0,0.0,23,31
825,0.0,0.016,0.0,0.0,23,32
826,0.0,0.021,0.0,0.0,23,33
827,0.0,0.028,0.0,0.0,23,34
828,0.0,0.019,0.0,0.0,23,35
829,0.0,0.03,0.0,0.0,23,36
830,0.0,0.03,0.0,0.0,23,37
831,0.0,0.03,0.0,0.0,23,38
832,0.0,0.03,0.0,0.0,23,39
833,0.0,0.03,0.0,0.0,23,40
834,0.0,0.04,0.0,0.0,23,41
835,0.0,0.04,0.0,0.02,23,42
836,0.0,0.04,0.0,0.03,23,43
837,0.0,0.04,0.0,0.07,23,44
838,0.0,0.04,0.0,0.06,23,45
839,0.0,0.05,0.0,0.07,23,46
840,0.0,0.04,0.0,0.08,23,47
841,0.01,0.07,0.0,0.07,23,48
842,0.01,0.14,0.0,0.14,23,49
843,0.01,0.12,0.0,0.14,23,50
844,0.03,0.11,0.01,0.13,23,51
845,0.08,0.14,0.03,0.15,23,52
846,0.1,0.4,0.09,0.15,23,53
847,0.1,0.32,0.18,0.21,23,54
848,0.18,0.34,0.18,0.23,23,55
849,0.19,0.39,0.18,0.52,23,56
850,0.19,0.39,0.18,0.55,23,57
851,0.0,0.02,0.0,0.0,23,21
852,0.0,0.02,0.0,0.0,23,22
853,0.0,0.02,0.0,0.0,23,23
854,0.0,0.02,0.0,0.0,23,24
855,0.0,0.02,0.0,0.0,23,25
856,0.0,0.272,0.0,0.0,24,1
857,0.0,0.299,0.0,0.0,24,2
858,0.0,0.238,0.0,0.0,24,3
859,0.0,0.244,0.0,0.0,24,4
860,0.0,0.23,0.0,0.0,24,5
861,0.0,0.246,0.0,0.0,24,6
862,0.0,0.134,0.0,0.0,24,7
863,0.0,0.18,0.0,0.0,24,8
864,0.0,0.171,0.0,0.116,24,9
865,0.0,0.24,0.0,0.108,24,10
866,0.0,0.183,0.0,0.083,24,11
867,0.0,0.109,0.0,0.057,24,12
868,0.0,0.224,0.0,0.247,24,13
869,0.0,0.223,0.0,0.26,24,14
870,0.0,0.234,0.0,0.315,24,15
871,0.0,0.278,0.0,0.3,24,16
872,0.0,0.381,0.0,0.291,24,17
873,0.0,0.333,0.0,0.046,24,18
874,0.0,0.336,0.0,0.022,24,19
875,0.0,0.351,0.0,0.024,24,20
876,0.0,0.287,0.0,0.053,24,21
877,0.0,0.343,0.0,0.119,24,22
878,0.006,0.429,0.0,0.142,24,23
879,0.008,0.359,0.0,0.18,24,24
880,0.007,0.305,0.0,0.191,24,25
881,0.01,0.27,0.0,0.28,24,26
882,0.01,0.23,0.0,0.3,24,27
883,0.01,0.34,0.0,0.27,24,28
884,0.01,0.25,0.0,0.25,24,29
885,0.01,0.35,0.0,0.25,24,30
886,0.01,0.34,0.0,0.32,24,31
887,0.01,0.24,0.0,0.31,24,32
888,0.01,0.31,0.0,0.28,24,33
889,0.01,0.39,0.0,0.36,24,34
890,0.01,0.34,0.0,0.5,24,35
891,0.02,0.46,0.0,0.57,24,36
892,0.04,0.44,0.0,0.6,24,37
893,0.06,0.36,0.0,0.72,24,38
894,0.09,0.25,0.0,0.86,24,39
895,0.14,0.32,0.0,1.04,24,40
896,0.23,0.29,0.0,1.59,24,41
897,0.37,0.36,0.0,2.23,24,42
898,0.49,0.39,0.01,2.6,24,43
899,0.64,0.41,0.04,3.33,24,44
900,1.0,0.33,0.17,3.95,24,45
901,1.29,0.31,0.56,4.38,24,46
902,2.31,0.2,1.17,4.63,24,47
903,2.76,0.36,2.15,5.24,24,48
904,3.66,0.38,2.64,5.03,24,49
905,4.62,0.29,2.89,4.41,24,50
906,5.57,0.32,3.06,5.5,24,51
907,5.42,0.37,3.1,5.36,24,52
908,6.52,0.27,3.31,5.7,24,53
909,7.57,0.29,3.9,5.41,24,54
910,9.76,0.3,4.25,5.16,24,55
911,12.82,0.27,5.11,5.26,24,56
912,12.0,0.42,5.62,4.69,24,57
913,12.07,0.2,7.35,4.45,24,58
914,0.0,0.09,0.0,0.01,25,36
915,0.0,0.09,0.0,0.01,25,37
916,0.0,0.09,0.0,0.01,25,38
917,0.0,0.06,0.0,0.01,25,39
918,0.0,0.06,0.0,0.01,25,40
919,0.0,0.07,0.0,0.01,25,41
920,0.0,0.18,0.0,0.01,25,42
921,0.0,0.18,0.0,0.01,25,43
922,0.0,0.2,0.0,0.0,25,44
923,0.0,0.19,0.0,0.02,25,45
924,0.0,0.26,0.0,0.06,25,46
925,0.0,0.25,0.0,0.05,25,47
926,0.0,0.21,0.0,0.07,25,48
927,0.0,0.26,0.0,0.05,25,49
928,0.0,0.26,0.0,0.07,25,50
929,0.0,0.24,0.0,0.08,25,51
930,0.0,0.26,0.0,0.1,25,52
931,0.0,0.27,0.0,0.2,25,53
932,0.0,0.25,0.0,0.22,25,54
933,0.0,0.3,0.01,0.17,25,55
934,0.0,0.08,0.01,0.17,25,56
935,0.0,0.08,0.01,0.17,25,57
936,0.0,0.0,0.0,0.0,26,36
937,0.0,0.0,0.0,0.0,26,37
938,0.0,0.0,0.0,0.0,26,38
939,0.0,0.0,0.0,0.0,26,39
940,0.0,0.0,0.0,0.0,26,40
941,0.0,0.0,0.0,0.0,26,41
942,0.0,0.0,0.0,0.0,26,42
943,0.0,0.0,0.0,0.0,26,43
944,0.0,0.0,0.0,0.0,26,44
945,0.0,0.0,0.0,0.0,26,45
946,0.0,0.0,0.0,0.0,26,46
947,0.0,0.0,0.0,0.0,26,47
948,0.0,0.0,0.0,0.0,26,48
949,0.0,0.0,0.0,0.0,26,49
950,0.0,0.0,0.0,0.0,26,50
951,0.0,0.0,0.0,0.0,26,51
952,0.0,0.0,0.0,0.0,26,52
953,0.0,0.0,0.0,0.0,26,53
954,0.0,0.0,0.0,0.0,26,54
955,0.0,0.0,0.01,0.0,26,55
956,0.0,0.0,0.01,0.0,26,56
957,0.0,0.0,0.01,0.0,26,57
958,0.0,0.0,0.0,0.0,27,36
959,0.0,0.0,0.0,0.0,27,37
960,0.0,0.0,0.0,0.0,27,38
961,0.0,0.0,0.0,0.0,27,39
962,0.0,0.0,0.0,0.0,27,40
963,0.0,0.0,0.0,0.0,27,41
964,0.0,0.0,0.0,0.0,27,42
965,0.0,0.0,0.0,0.0,27,43
966,0.0,0.0,0.0,0.0,27,44
967,0.0,0.0,0.0,0.0,27,45
968,0.0,0.0,0.0,0.0,27,46
969,0.0,0.0,0.0,0.0,27,47
970,0.0,0.0,0.0,0.0,27,48
971,0.0,0.0,0.0,0.0,27,49
972,0.0,0.0,0.0,0.0,27,50
973,0.0,0.0,0.0,0.0,27,51
974,0.0,0.0,0.0,0.0,27,52
975,0.0,0.0,0.0,0.0,27,53
976,0.0,0.0,0.0,0.0,27,54
977,0.0,0.0,0.0,0.0,27,55
978,0.0,0.0,0.0,0.0,27,56
979,0.0,0.0,0.0,0.0,27,57
980,0.0,1.79,0.0,0.0,28,36
981,0.0,1.92,0.0,0.0,28,37
982,0.0,2.18,0.0,0.0,28,38
983,0.0,2.5,0.0,0.0,28,39
984,0.0,2.33,0.0,0.0,28,40
985,0.0,2.62,0.0,0.0,28,41
986,0.0,4.47,0.0,0.0,28,42
987,0.0,6.49,0.0,0.0,28,43
988,0.0,6.89,0.0,0.0,28,44
989,0.0,6.93,0.0,0.0,28,45
990,0.0,7.26,0.0,0.0,28,46
991,0.0,6.97,0.0,0.0,28,47
992,0.0,6.74,0.0,0.0,28,48
993,0.0,7.53,0.0,0.0,28,49
994,0.0,7.15,0.0,0.0,28,50
995,0.0,7.73,0.0,0.0,28,51
996,0.0,7.88,0.0,0.0,28,52
997,0.0,7.65,0.0,0.0,28,53
998,0.0,6.89,0.0,0.0,28,54
999,0.0,8.95,0.0,0.0,28,55
1000,0.0,8.95,0.0,0.0,28,56
1001,0.0,9.0,0.0,0.0,28,57
1002,0.0,1.95,0.0,0.14,29,36
1003,0.0,2.11,0.0,0.14,29,37
1004,0.0,2.18,0.0,0.15,29,38
1005,0.0,1.97,0.0,0.17,29,39
1006,0.0,2.13,0.0,0.48,29,40
1007,0.0,1.94,0.0,0.59,29,41
1008,0.0,2.14,0.0,0.63,29,42
1009,0.0,2.3,0.0,1.0,29,43
1010,0.0,2.29,0.0,1.03,29,44
1011,0.0,2.27,0.0,1.13,29,45
1012,0.0,2.16,0.0,1.33,29,46
1013,0.0,2.32,0.0,1.41,29,47
1014,0.0,2.33,0.0,0.88,29,48
1015,0.0,2.51,0.0,0.82,29,49
1016,0.01,2.23,0.01,1.19,29,50
1017,0.01,2.44,0.0,1.3,29,51
1018,0.04,1.7,0.01,1.57,29,52
1019,0.06,2.21,0.01,1.52,29,53
1020,0.06,2.59,0.13,1.61,29,54
1021,0.07,3.22,0.19,0.52,29,55
1022,0.06,2.94,0.33,0.55,29,56
1023,0.13,3.24,0.47,0.58,29,57
1024,0.0,5.04,0.0,0.0,30,36
1025,0.0,5.13,0.0,0.0,30,37
1026,0.0,5.22,0.0,0.0,30,38
1027,0.0,4.46,0.0,0.0,30,39
1028,0.0,5.92,0.0,0.0,30,40
1029,0.0,5.94,0.0,0.0,30,41
1030,0.0,5.8,0.0,0.0,30,42
1031,0.0,3.96,0.0,0.0,30,43
1032,0.0,4.82,0.0,0.0,30,44
1033,0.0,6.18,0.0,0.0,30,45
1034,0.0,7.95,0.0,0.0,30,46
1035,0.0,4.34,0.0,0.0,30,47
1036,0.0,4.17,0.0,0.0,30,48
1037,0.0,7.16,0.0,0.0,30,49
1038,0.0,5.88,0.01,0.0,30,50
1039,0.0,5.49,0.01,0.0,30,51
1040,0.0,5.59,0.02,0.01,30,52
1041,0.0,3.75,0.02,0.01,30,53
1042,0.1,6.35,0.02,0.01,30,54
1043,0.25,6.02,0.03,0.02,30,55
1044,0.26,4.58,0.05,0.02,30,56
1045,0.38,6.72,0.07,0.02,30,57
1046,0.0,0.0,0.0,0.0,31,36
1047,0.0,0.0,0.0,0.0,31,37
1048,0.0,0.0,0.0,0.0,31,38
1049,0.0,0.0,0.0,0.0,31,39
1050,0.0,0.0,0.0,0.0,31,40
1051,0.0,0.0,0.0,0.0,31,41
1052,0.0,0.0,0.0,0.0,31,42
1053,0.0,0.0,0.0,0.0,31,43
1054,0.0,0.0,0.0,0.0,31,44
1055,0.0,0.0,0.0,0.0,31,45
1056,0.0,0.0,0.0,0.0,31,46
1057,0.0,0.0,0.0,0.0,31,47
1058,0.0,0.0,0.0,0.0,31,48
1059,0.0,0.0,0.0,0.0,31,49
1060,0.0,0.0,0.0,0.0,31,50
1061,0.0,0.0,0.0,0.0,31,51
1062,0.0,0.0,0.0,0.0,31,52
1063,0.0,0.0,0.0,0.0,31,53
1064,0.0,0.0,0.01,0.0,31,54
1065,0.0,0.0,0.01,0.0,31,55
1066,0.0,0.0,0.01,0.0,31,56
1067,0.0,0.0,0.01,0.0,31,57
1068,0.0,25.515,0.0,0.0,32,1
1069,0.0,27.906,0.0,0.0,32,2
1070,0.0,29.189,0.0,0.0,32,3
1071,0.0,30.55,0.0,0.0,32,4
1072,0.0,32.692,0.0,0.0,32,5
1073,0.0,39.801,0.0,0.5146915,32,6
1074,0.0,43.199,0.0,0.63339525,32,7
1075,0.0,50.681,0.0,0.7165702,32,8
1076,0.0,57.89,0.0,0.7508004,32,9
1077,0.0,65.679,0.0,0.7851518,32,10
1078,0.0,72.287,0.0,0.86717755,32,11
1079,0.0,82.913,0.0,0.86433774,32,12
1080,0.0,93.48,0.0,1.1168455,32,13
1081,0.0,102.746,0.0,1.3319441,32,14
1082,0.0,116.58,0.0,1.7760195,32,15
1083,0.0,128.907,0.0,1.8055083,32,16
1084,0.0,130.765,0.0,1.8736229,32,17
1085,0.0,141.132,0.0,2.1784744,32,18
1086,0.0,151.475,0.0,2.9844549,32,19
1087,0.0,166.593,0.0,2.8516788,32,20
1088,0.0,178.375,0.0,3.0671256,32,21
1089,0.0,182.419,0.0,3.1939325,32,22
1090,0.0,185.6,0.0,3.5656974,32,23
1091,0.0,199.093,0.0,3.339784,32,24
1092,0.0,204.69,0.0,3.4031622,32,25
1093,0.0,206.708,0.0,3.8590624,32,26
1094,0.0,217.782,0.0,3.9996126,32,27
1095,0.0,223.343,0.0,4.929361,32,28
1096,0.0,235.065,0.0,4.9839373,32,29
1097,0.0,242.705,0.0,5.3882236,32,30
1098,0.0,253.905,0.0,5.5937405,32,31
1099,0.002,265.769,0.0,6.75271,32,32
1100,0.004,278.972,0.0,7.378951,32,33
1101,0.005,291.469,0.0,7.505233,32,34
1102,0.002,293.0,0.0,8.376002,32,35
1103,0.0,301.36,0.0,7.41,32,36
1104,0.04,265.2,0.0,8.47,32,37
1105,0.06,283.23,0.0,9.66,32,38
1106,0.06,302.56,0.0,11.26,32,39
1107,0.06,317.59,0.0,11.78,32,40
1108,0.09,334.08,0.0,12.79,32,41
1109,0.24,345.32,0.0,13.99,32,42
1110,0.64,370.27,0.0,16.97,32,43
1111,0.84,365.86,0.0,18.91,32,44
1112,1.24,387.08,0.0,21.81,32,45
1113,2.18,403.29,0.0,30.52,32,46
1114,2.7,428.33,0.0,31.29,32,47
1115,5.05,415.34,0.0,34.39,32,48
1116,6.58,390.99,0.0,39.27,32,49
1117,12.21,373.44,0.02,45.15,32,50
1118,21.47,359.74,0.06,47.54,32,51
1119,33.24,380.91,0.08,49.14,32,52
1120,42.06,370.91,0.83,50.6,32,53
1121,48.12,388.97,3.44,52.13,32,54
1122,55.43,397.88,6.59,52.69,32,55
1123,56.48,396.33,10.64,56.56,32,56
1124,71.5,362.82,16.75,57.6,32,57
1125,0.0,0.0,0.0,0.0,33,36
1126,0.0,0.0,0.0,0.0,33,37
1127,0.0,0.0,0.0,0.0,33,38
1128,0.0,0.0,0.0,0.0,33,39
1129,0.0,0.0,0.0,0.0,33,40
1130,0.0,0.0,0.0,0.0,33,41
1131,0.0,0.0,0.0,0.0,33,42
1132,0.0,0.0,0.0,0.0,33,43
1133,0.0,0.0,0.0,0.0,33,44
1134,0.0,0.0,0.0,0.0,33,45
1135,0.0,0.0,0.0,0.0,33,46
1136,0.0,0.0,0.0,0.0,33,47
1137,0.0,0.0,0.0,0.0,33,48
1138,0.0,0.0,0.0,0.0,33,49
1139,0.0,0.0,0.0,0.0,33,50
1140,0.0,0.0,0.0,0.0,33,51
1141,0.0,0.0,0.0,0.0,33,52
1142,0.0,0.0,0.0,0.0,33,53
1143,0.0,0.0,0.0,0.0,33,54
1144,0.0,0.0,0.0,0.0,33,55
1145,0.0,0.0,0.0,0.0,33,56
1146,0.0,0.0,0.0,0.0,33,57
1147,0.0,0.0,0.0,0.0,34,36
1148,0.0,0.0,0.0,0.0,34,37
1149,0.0,0.0,0.0,0.0,34,38
1150,0.0,0.0,0.0,0.0,34,39
1151,0.0,0.0,0.0,0.0,34,40
1152,0.0,0.0,0.0,0.0,34,41
1153,0.0,0.0,0.0,0.0,34,42
1154,0.0,0.0,0.0,0.0,34,43
1155,0.0,0.0,0.0,0.0,34,44
1156,0.0,0.0,0.0,0.0,34,45
1157,0.0,0.0,0.0,0.0,34,46
1158,0.0,0.0,0.0,0.0,34,47
1159,0.0,0.0,0.0,0.0,34,48
1160,0.0,0.0,0.0,0.0,34,49
1161,0.0,0.0,0.0,0.0,34,50
1162,0.0,0.0,0.0,0.0,34,51
1163,0.0,0.0,0.0,0.0,34,52
1164,0.0,0.0,0.0,0.0,34,53
1165,0.0,0.0,0.0,0.0,34,54
1166,0.0,0.0,0.0,0.0,34,55
1167,0.0,0.0,0.0,0.0,34,56
1168,0.0,0.0,0.0,0.0,34,57
1169,0.0,2.0,0.0,0.0,35,1
1170,0.0,2.01,0.0,0.0,35,2
1171,0.0,2.022,0.0,0.0,35,3
1172,0.0,1.305,0.0,0.0,35,4
1173,0.0,1.839,0.0,0.0,35,5
1174,0.0,2.152,0.0,0.0,35,6
1175,0.0,2.17,0.0,0.0,35,7
1176,0.0,2.095,0.0,0.0,35,8
1177,0.0,2.57,0.0,0.0,35,9
1178,0.0,2.08,0.0,0.0,35,10
1179,0.0,2.453,0.0,0.0,35,11
1180,0.0,2.954,0.0,0.0,35,12
1181,0.0,3.529,0.0,0.0,35,13
1182,0.0,2.909,0.0,0.0,35,14
1183,0.0,3.311,0.0,0.0,35,15
1184,0.0,3.713,0.0,0.0,35,16
1185,0.0,3.618,0.0,0.0,35,17
1186,0.0,3.05,0.0,0.0,35,18
1187,0.0,3.353,0.0,0.0,35,19
1188,0.0,3.26,0.0,0.0,35,20
1189,0.0,2.237,0.0,0.0,35,21
1190,0.0,2.326,0.0,0.0,35,22
1191,0.0,2.537,0.0,0.0,35,23
1192,0.0,2.596,0.0,0.0,35,24
1193,0.0,2.691,0.0,0.0,35,25
1194,0.0,1.63,0.0,0.0,35,26
1195,0.0,2.27,0.0,0.0,35,27
1196,0.0,1.9,0.0,0.0,35,28
1197,0.0,1.79,0.0,0.0,35,29
1198,0.0,1.3,0.0,0.0,35,30
1199,0.0,2.17,0.0,0.0,35,31
1200,0.0,2.89,0.0,0.0,35,32
1201,0.0,2.72,0.0,0.0,35,33
1202,0.0,3.07,0.0,0.0,35,34
1203,0.0,2.73,0.0,0.0,35,35
1204,0.0,2.63,0.0,0.0,35,36
1205,0.0,1.65,0.0,0.0,35,37
1206,0.0,2.12,0.0,0.0,35,38
1207,0.0,2.99,0.0,0.0,35,39
1208,0.0,3.14,0.0,0.0,35,40
1209,0.0,4.3,0.0,0.0,35,41
1210,0.02,4.21,0.0,0.0,35,42
1211,0.05,2.83,0.0,0.0,35,43
1212,0.12,2.79,0.0,0.02,35,44
1213,0.24,3.43,0.0,0.01,35,45
1214,0.68,5.03,0.01,0.04,35,46
1215,0.86,2.87,0.1,0.06,35,47
1216,1.22,3.18,0.78,0.07,35,48
