,Entity,Code,Year,Solar Capacity,country_id,continent_id,year_id
583,Greece,GRC,2007,0.009,93,5,43
584,Greece,GRC,2008,0.012,93,5,44
585,Greece,GRC,2009,0.046,93,5,45
586,Greece,GRC,2010,0.202,93,5,46
587,Greece,GRC,2011,0.612,93,5,47
588,Greece,GRC,2012,1.536,93,5,48
589,Greece,GRC,2013,2.579,93,5,49
590,Greece,GRC,2014,2.596,93,5,50
591,Greece,GRC,2015,2.604,93,5,51
592,Greece,GRC,2016,2.604,93,5,52
593,Greece,GRC,2017,2.6055300000000003,93,5,53
594,Greece,GRC,2018,2.6515700000000004,93,5,54
595,Greece,GRC,2019,2.833794,93,5,55
596,Greece,GRC,2020,3.28772,93,5,56
597,Greece,GRC,2021,3.53,93,5,57
598,High-income countries,,1996,0.1549,103,8,32
599,High-income countries,,1997,0.21,103,8,33
600,High-income countries,,1998,0.2765,103,8,34
601,High-income countries,,1999,0.3825,103,8,35
602,High-income countries,,2000,0.7332000000000001,103,8,36
603,High-income countries,,2001,0.9993,103,8,37
604,High-income countries,,2002,1.31553,103,8,38
605,High-income countries,,2003,1.80975,103,8,39
606,High-income countries,,2004,2.86397,103,8,40
607,High-income countries,,2005,4.279644,103,8,41
608,High-income countries,,2006,5.754938,103,8,42
609,High-income countries,,2007,8.0768394,103,8,43
610,High-income countries,,2008,14.195200000000002,103,8,44
611,High-income countries,,2009,22.023602,103,8,45
612,High-income countries,,2010,38.649695,103,8,46
613,High-income countries,,2011,67.32972000000001,103,8,47
614,High-income countries,,2012,90.870625,103,8,48
615,High-income countries,,2013,112.3693,103,8,49
616,High-income countries,,2014,135.42244,103,8,50
617,High-income countries,,2015,163.54958,103,8,51
618,High-income countries,,2016,191.79188,103,8,52
619,High-income countries,,2017,217.12705,103,8,53
620,High-income countries,,2018,246.0403,103,8,54
621,High-income countries,,2019,290.9125,103,8,55
622,High-income countries,,2020,340.51756,103,8,56
623,High-income countries,,2021,395.40947,103,8,57
624,Honduras,HND,1996,0.0,104,2,32
625,Honduras,HND,1997,0.0,104,2,33
626,Honduras,HND,1998,0.0,104,2,34
627,Honduras,HND,1999,0.001,104,2,35
628,Honduras,HND,2000,0.001599,104,2,36
629,Honduras,HND,2001,0.001804,104,2,37
630,Honduras,HND,2002,0.001975,104,2,38
631,Honduras,HND,2003,0.002128,104,2,39
632,Honduras,HND,2004,0.002376,104,2,40
633,Honduras,HND,2005,0.002668,104,2,41
634,Honduras,HND,2006,0.002872,104,2,42
635,Honduras,HND,2007,0.003228,104,2,43
636,Honduras,HND,2008,0.003228,104,2,44
637,Honduras,HND,2009,0.003512,104,2,45
638,Honduras,HND,2010,0.003728,104,2,46
639,Honduras,HND,2011,0.004479,104,2,47
640,Honduras,HND,2012,0.005156,104,2,48
641,Honduras,HND,2013,0.005156,104,2,49
642,Honduras,HND,2014,0.005156,104,2,50
643,Honduras,HND,2015,0.393156,104,2,51
644,Honduras,HND,2016,0.414156,104,2,52
645,Honduras,HND,2017,0.453786,104,2,53
646,Honduras,HND,2018,0.5136860000000001,104,2,54
647,Honduras,HND,2019,0.514,104,2,55
648,Honduras,HND,2020,0.514,104,2,56
649,Honduras,HND,2021,0.514,104,2,57
650,Hungary,HUN,1996,0.0,106,5,32
651,Hungary,HUN,1997,0.0,106,5,33
652,Hungary,HUN,1998,0.0,106,5,34
653,Hungary,HUN,1999,0.0,106,5,35
654,Hungary,HUN,2000,0.0,106,5,36
655,Hungary,HUN,2001,0.0,106,5,37
656,Hungary,HUN,2002,0.0,106,5,38
657,Hungary,HUN,2003,0.0,106,5,39
658,Hungary,HUN,2004,0.0,106,5,40
659,Hungary,HUN,2005,0.0,106,5,41
660,Hungary,HUN,2006,0.0,106,5,42
661,Hungary,HUN,2007,0.0004,106,5,43
662,Hungary,HUN,2008,0.001,106,5,44
663,Hungary,HUN,2009,0.001,106,5,45
664,Hungary,HUN,2010,0.002,106,5,46
665,Hungary,HUN,2011,0.004,106,5,47
666,Hungary,HUN,2012,0.012,106,5,48
667,Hungary,HUN,2013,0.035,106,5,49
668,Hungary,HUN,2014,0.089,106,5,50
669,Hungary,HUN,2015,0.172,106,5,51
670,Hungary,HUN,2016,0.235,106,5,52
671,Hungary,HUN,2017,0.344,106,5,53
672,Hungary,HUN,2018,0.728,106,5,54
673,Hungary,HUN,2019,1.4,106,5,55
674,Hungary,HUN,2020,2.131,106,5,56
675,Hungary,HUN,2021,2.131,106,5,57
676,India,IND,1996,0.0,108,6,32
677,India,IND,1997,0.0,108,6,33
678,India,IND,1998,0.0,108,6,34
679,India,IND,1999,0.0,108,6,35
680,India,IND,2000,0.001084,108,6,36
